begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,DIFFICULT,SPEAKER,DIFFICULT,APPOSITION,NOMINAL,PRONOUN
41404,41407,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
41440,41446,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
42019,42025,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
42077,42080,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42171,42177,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
42232,42235,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42259,42262,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42703,42713,,,-1,-1,"



BLACK

BEGIN CREDITS.....
","his
wife's","



                          ",1,EVELYN ABBOTT,false,false,true,false,false,true,false
42722,42725,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42731,42734,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42838,42841,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42914,42937,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",his time tested partner,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,true,false
42940,42948,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
42963,42966,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
42974,42977,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43061,43067,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
43098,43101,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43129,43132,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43166,43169,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43191,43194,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43328,43334,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
43341,43344,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43362,43365,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43398,43401,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43480,43483,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43517,43520,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43597,43603,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
43639,43642,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43654,43657,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43685,43688,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43700,43703,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
43733,43736,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
45974,45980,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
46043,46046,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46077,46080,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46094,46097,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46144,46147,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46268,46274,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
46281,46284,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46333,46336,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46365,46368,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46432,46435,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
46506,46509,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
50970,50976,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51155,51161,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51248,51254,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51536,51542,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51622,51628,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51743,51746,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",HER,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
51773,51776,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",HER,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
51822,51825,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
51865,51871,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
51916,51918,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",me,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
52091,52094,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
52122,52128,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
52186,52192,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
52293,52299,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
52343,52344,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",I,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
52372,52378,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
52454,52460,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
52493,52494,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",I,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
52518,52524,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
53260,53266,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
53737,53748,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",your mother,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,true,false
53774,53780,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
54052,54058,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
54227,54233,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
54303,54309,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
58242,58248,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
58322,58325,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
58400,58403,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
58652,58658,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
58770,58773,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
58790,58793,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
58802,58805,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
58909,58915,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
58995,58998,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59105,59108,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59178,59181,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59217,59220,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59257,59279,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",a fully pregnant woman,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,true,false
59349,59357,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN'S,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
59509,59512,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59532,59535,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59626,59632,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
59707,59710,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59719,59726,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",herself,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59740,59743,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59785,59788,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59801,59804,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
59993,59999,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
60015,60018,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
63776,63782,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
63787,63790,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
63967,63973,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
64203,64211,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN'S,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
64248,64251,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
64255,64258,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
64321,64324,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
64411,64414,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
64681,64687,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
68076,68084,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
68093,68096,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68148,68151,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68247,68253,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
68257,68260,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68315,68318,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68341,68344,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68626,68632,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
68766,68769,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
68777,68783,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
68962,68965,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
69054,69060,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
69202,69208,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
69219,69225,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
69235,69238,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
70940,70946,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
70975,70978,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71055,71058,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71161,71167,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
71200,71203,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71266,71269,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71293,71296,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71304,71307,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71328,71331,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71349,71352,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71427,71430,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",HER,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
71473,71476,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
75364,75370,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
75421,75424,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
75511,75519,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
75528,75531,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
75561,75564,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
75654,75662,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
75713,75721,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN'S,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
75731,75734,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
75803,75811,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
75985,75988,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76141,76147,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
76210,76218,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
76227,76230,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76249,76252,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76297,76300,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76615,76621,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
76723,76726,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76860,76866,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
76914,76917,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76940,76943,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
76965,76968,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77066,77074,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77161,77164,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",HER,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77274,77280,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77323,77326,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77345,77348,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77547,77553,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77585,77588,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77633,77636,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77666,77674,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77686,77689,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
77811,77817,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77978,77986,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
77995,77998,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
78185,78191,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
78230,78233,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
78431,78437,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
78559,78565,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
79197,79203,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
79231,79234,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",Her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79248,79251,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79302,79309,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",herself,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79413,79416,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79428,79431,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79481,79484,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79528,79531,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
79611,79617,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
80529,80537,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN's,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
80557,80560,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
80617,80623,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
80710,80713,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",She,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
80809,80812,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
80865,80868,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",she,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81001,81004,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",HER,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81015,81021,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
81106,81112,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
81120,81123,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81162,81165,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81195,81198,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81214,81217,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81316,81322,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",EVELYN,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,false
81326,81329,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
81342,81345,,,-1,-1,"



BLACK

BEGIN CREDITS.....
",her,"



                          ",1,EVELYN ABBOTT,false,false,true,false,false,false,true
