begin,end,begin_segment,end_segment,begin_line,end_line,leftContext,surface,rightContext,entityNum,entityLabel,entityGroup,DIFFICULT,SPEAKER,DIFFICULT,APPOSITION,NOMINAL,PRONOUN
52590,52596,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52629,52632,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
52993,52999,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
53152,53155,,,-1,-1,"he door.    It's
      locked.",sir,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,true,false
53260,53266,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
53608,53614,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
53835,53838,,,-1,-1,"he door.    It's
      locked.",You,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
53902,53905,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
53989,53995,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
54028,54034,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
54387,54393,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
54570,54573,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
54609,54612,,,-1,-1,"he door.    It's
      locked.",sir,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,true,false
54720,54726,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
55216,55222,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
55298,55304,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
55621,55627,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
56540,56546,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57106,57112,,,-1,-1,"he door.    It's
      locked.",Hirsch,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57144,57150,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57346,57352,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57588,57591,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57699,57705,,,-1,-1,"he door.    It's
      locked.",HIRSCH,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57750,57752,,,-1,-1,"he door.    It's
      locked.",me,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57808,57811,,,-1,-1,"he door.    It's
      locked.",You,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
57861,57864,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",6,HIRSCH,false,false,true,false,false,false,false
50715,50721,,,-1,-1,"he door.    It's
      locked.",Abbott,"198DB   INT. AIRPLANE -- DAY  ",7,Abbott,false,false,false,false,false,false,false
10862,10869,,,-1,-1,"he door.    It's
      locked.",Spotter,"198DB   INT. AIRPLANE -- DAY  ",8,Spotter,false,false,false,false,false,true,false
3193,3198,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
6633,6638,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
6775,6780,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
6852,6857,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
7854,7859,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
8257,8262,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
8988,8993,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
16317,16322,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
16390,16395,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
19450,19455,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
28467,28472,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
36945,36950,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37268,37273,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37409,37414,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37470,37473,,,-1,-1,"he door.    It's
      locked.",Sir,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,true,false
37555,37560,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37664,37669,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37841,37846,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
37896,37901,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
38254,38259,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
38354,38359,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
38600,38605,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
38904,38909,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
39818,39823,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
40101,40106,,,-1,-1,"he door.    It's
      locked.",Wills,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
40112,40114,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
40287,40292,,,-1,-1,"he door.    It's
      locked.",WILLS,"198DB   INT. AIRPLANE -- DAY  ",9,WILLS,false,false,true,false,false,false,false
39421,39428,,,-1,-1,"he door.    It's
      locked.",TECH #4,"198DB   INT. AIRPLANE -- DAY  ",10,TECH #4,false,false,true,false,false,true,false
40052,40059,,,-1,-1,"he door.    It's
      locked.",TECH #4,"198DB   INT. AIRPLANE -- DAY  ",10,TECH #4,false,false,true,false,false,true,false
33434,33437,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
33439,33442,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
33565,33568,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
33577,33580,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
33694,33697,,,-1,-1,"he door.    It's
      locked.",Paz PAZ,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34284,34287,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34346,34349,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34419,34422,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34437,34439,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34811,34814,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34894,34897,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
34992,34995,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
35700,35703,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
35732,35735,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
35876,35879,,,-1,-1,"he door.    It's
      locked.",Paz,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36174,36179,,,-1,-1,"he door.    It's
      locked.",Paz's,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36542,36545,,,-1,-1,"he door.    It's
      locked.",PAZ,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36619,36621,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36677,36680,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36804,36807,,,-1,-1,"he door.    It's
      locked.",PAZ,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,false,false
36974,36979,,,-1,-1,"he door.    It's
      locked.",asset,"198DB   INT. AIRPLANE -- DAY  ",11,Paz,false,false,false,false,false,true,false
56811,56817,,,-1,-1,"he door.    It's
      locked.",Kramer,"198DB   INT. AIRPLANE -- DAY  ",12,Kramer,false,false,true,false,false,false,false
56869,56875,,,-1,-1,"he door.    It's
      locked.",KRAMER,"198DB   INT. AIRPLANE -- DAY  ",12,Kramer,false,false,true,false,false,false,false
37395,37399,,,-1,-1,"he door.    It's
      locked.",tech,"198DB   INT. AIRPLANE -- DAY  ",13,TECH_SUPPORT,false,false,true,false,false,true,false
37446,37450,,,-1,-1,"he door.    It's
      locked.",TECH,"198DB   INT. AIRPLANE -- DAY  ",13,TECH_SUPPORT,false,false,true,false,false,true,false
37734,37738,,,-1,-1,"he door.    It's
      locked.",TECH,"198DB   INT. AIRPLANE -- DAY  ",13,TECH_SUPPORT,false,false,true,false,false,true,false
107,113,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
217,223,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
616,624,,,-1,-1,"he door.    It's
      locked.",BOURNE'S,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
900,930,,,-1,-1,"he door.    It's
      locked.","Jason
                  Bourne","198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
935,937,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
1019,1025,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
1382,1388,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
1651,1653,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
1801,1803,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2002,2008,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2104,2110,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2282,2288,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2294,2297,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2359,2361,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2724,2730,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2748,2749,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
2797,2799,,,-1,-1,"he door.    It's
      locked.",me,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3044,3050,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3240,3246,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3459,3462,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3598,3604,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3809,3812,,,-1,-1,"he door.    It's
      locked.",You,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
3959,3965,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4253,4259,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4321,4331,,,-1,-1,"he door.    It's
      locked.",David Webb,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4340,4344,,,-1,-1,"he door.    It's
      locked.",your,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4568,4571,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4653,4656,,,-1,-1,"he door.    It's
      locked.",You,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4836,4839,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
4936,4942,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
5035,5041,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
5170,5176,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
5327,5329,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
5449,5455,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
6087,6099,,,-1,-1,"he door.    It's
      locked.",Jason Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
10382,10384,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
10412,10414,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
10662,10668,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
11670,11676,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12308,12314,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12550,12556,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12696,12702,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12798,12806,,,-1,-1,"he door.    It's
      locked.",Bourne's,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12835,12838,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
12945,12947,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13147,13155,,,-1,-1,"he door.    It's
      locked.",Bourne's,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13557,13563,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13596,13608,,,-1,-1,"he door.    It's
      locked.",Jason Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13710,13716,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13777,13780,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13826,13832,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
13883,13884,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14037,14040,,,-1,-1,"he door.    It's
      locked.",you,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14131,14137,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14356,14362,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14391,14392,,,-1,-1,"he door.    It's
      locked.",I,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14553,14559,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14618,14624,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14722,14728,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
14900,14902,,,-1,-1,"he door.    It's
      locked.",he,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15246,15252,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15307,15313,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15356,15358,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15374,15376,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15406,15409,,,-1,-1,"he door.    It's
      locked.",His,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15465,15467,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15547,15553,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
15576,15579,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16132,16138,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16156,16159,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16413,16419,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16520,16526,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16909,16915,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
16955,16958,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
17013,17019,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
17052,17054,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
17119,17121,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
17463,17469,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
17986,17992,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
18475,18478,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
18601,18607,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
18627,18633,,,-1,-1,"he door.    It's
      locked.",BOURNE,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
18990,18996,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
19010,19012,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
19204,19210,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
19697,19703,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
19769,19771,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
19945,19947,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20023,20026,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20199,20201,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20664,20670,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20831,20837,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20897,20903,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
20922,20925,,,-1,-1,"he door.    It's
      locked.",him,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
21158,21164,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
21374,21380,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
21988,21994,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
22051,22053,,,-1,-1,"he door.    It's
      locked.",He,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
22078,22081,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
22127,22130,,,-1,-1,"he door.    It's
      locked.",his,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
22224,22230,,,-1,-1,"he door.    It's
      locked.",Bourne,"198DB   INT. AIRPLANE -- DAY  ",14,Bourne,false,false,true,false,false,false,false
